text,label,source
menteri susi tantang wagub sandiaga uno mengubah danau sunter seperti danau di swiss .,neutral,smsa:validation
"wifi di sini selalu eror , makanan dan minuman agak mahal , lumpiah goreng asin sekali , teh susu hanya sedikit enak , lama sekali untuk pesanan",negative,smsa:train
"pelayanan seller dan deliver nya sangat cepat dan memuaskan...terima kasih atkasemka,anteraja dan tokopedia.",positive,prdect_id
dasar fadli zon badan besar kepala besar mulut besar bibir memble otak oon kamu itu mulut mu di panah saja biar tahu rasa bagaimana itu bibir memble .,negative,smsa:train
"semua makanan yang pedas itu tidak enak tolong . sudah tidak enak di mulut , di lambung juga tidak enak",negative,smsa:train
ke sana jam 12 siang ! panas dong untung nya cuaca hari ini labil sebentar panas sebentar angin sebentar redup saking pengen nya dapat duduk di luar setelah jalanan yang ampun ampunan susah nya karena menyasar hehehe its all we said lho sama pemandangan nya yang aheyyy kece ! tenang banget . jajanan juga bersahabat sama kantong . dicoba yogurts nya deh sama cireng wow banget rasanya ! ala worth it .,positive,smsa:validation
sepadan dengan harga baguuusss fitur terbaik sangat puasss.. suaranya juga mulussss,positive,kaggle_shopee
barang diterima dalam keadaan baik,positive,prdect_id
"sekilas mengenai congo gallery kafe kafe dengan atmosfir unik menjual menu-menu asia , eropa dan lain-lain yang menyemarakkan dunia percafean di area dago pakar bandung hal yang saya sukai - pelayan sangat responsif dan berinisiatif tinggi , jadi cerita nya kita makan malam sekaligus merayakan ulang tahun salah satu anggota keluarga kita dan membawa kue ulang tahun .",positive,smsa:train
prosesnya dan sampainya lama. eh datang2 bukunya penyok.,negative,prdect_id
olahraga di malam hari dapat menjadi pilihan untuk mengisi waktu luang .,neutral,smsa:train
"posisi restoran ini cukup oke . pemandangan kota bandung . suasana nya juga nyaman . romantis dengan lampu yang temaram . nyaman pokok nya deh , bersama pasangan , keluarga atau teman oke-oke saja . menu nya makanan barat untuk yang dekat hotel nya . untuk yang sundanese restoran nya terpisah agak di atas sedikit dari hotel . makanan nya untuk yang japanese dan makanan barat sih rasanya pas di lidah hanya sayang kalau mau makan di sini dompet harus sedikit tebal karena menu nya memang agak mahal , tapi untung nya terbayar .",positive,smsa:train
positive sesuai pesanan terima kasih pas ank sya suka,positive,prdect_id
buffet makan malam sabtu malam paling top . harga sesuai yang didapat . rasanya enak pilihan nya banyak . jika bisa harga di diskon lagi jika rombongan . sukses selalu ya .,positive,smsa:train
kita tenggelamkan sampai 3 kali pdip di pilgub sumut . tiada maaf bagi mu yang membela ahok si penista agama dan memusuhi ulama .,negative,smsa:train
"batagor yang patut dicoba jika ke bandung ! menurut saya ini adalah batagor terenak yang pernah saya makan . sayang nya harga nya mahal , sekitar 12 ribu pc dan 1 porsi berisi 3 pc , jadi hanya seperti makanan ringan saja bagi saya . di sini menyediakan yamin juga , bisa dipilih sesuai selera , bumbu manis atau asin . kedua nya enak . ada juga roti bakar dan kue cubit tapi saya tidak sempat mencoba .",positive,smsa:train
tks barang sudah sampai,positive,prdect_id
"sop ikan di tempat ini memang paling enak sekali , kami memang baru pertama kali ini ke tempat ini . dan suasana nya nyaman dan adem dan untuk area di luar juga enak dilihat . dan kami juga memesan menu lainnya seperti ayam paket dll. harga nya tidak mahal relatif .",positive,smsa:train
"si babu jamban makin biadab . demi membela pki laknatullah , dia dengan tega nya memfitnah menteri pertahanan ri .",negative,smsa:train
"warung steak baru yang saya rekomendasikan di bandung , ingat ini warung steak bukan fine dining atau bistro , manage your expectation . terletak di sebuah sudut di perempatan cicendo - pajajaran berseberangan dengan pabrik kina pt . kimia farma . harga makanan minuman cukup merakyat 20 keluarga 4 orang , kualitas , pelayanan , porsi oke . menu cukup bervariasi dari yang terbarat - baratan sampai ke timur-timuran , tersedia ruang . lanjutan",positive,smsa:train
"indonesia itu seperti banget sama seni dan budaya nya , syukurlah gue dilahirkan di indonesia , jadi bisa banyak belajar tentang indah nya perbedaan .",positive,smsa:test
harga hotel mahal pelayanan seperti begini anjing banget deh maaf,negative,smsa:train
mudah dibersihkan. sedotannya kuat. kabel listrik panjang. harganya murah. produk berkualitas...?...tks baseus,positive,prdect_id
semangat menebar kebaikan dan manfaat bersama batrisyia herbal .,positive,smsa:train
saya sangat suka menggunakan jasa gosend,positive,smsa:train
"saya dan istri saya pagi hari liwat di puri bambu . ternyata ada makan pagi di alamat tersebut . juakan di luar gedung . di tempat parkir nya . tersedia macam-macam makanan , sedia bubur ayam dan nasi rames . kita bisa pilih beberapa macam sayur nya . harga cukup murah .",positive,smsa:train
"kalau di sini , wajib belajar bahasa china ?",negative,smsa:train
"kang , jalan di muararajeun baru , baru sebulanan dibenarkan , sudah rusak lagi . yang mengerjakan seperti tidak serius",negative,smsa:train
tidak enak,negative,smsa:validation
"kecil sekali, sama ukuran singlet anak saya pas newborn masih gedean singlet newborn anak saya padahal di leterangan size nya 0-1 th. sayang banget padahal lucu.",negative,prdect_id
sepadan dengan harga murah fitur terbaik sperti biasa,positive,kaggle_shopee
"tempat favorit makan dimsum di bandung , pelayanan nya bagus , makanan nya pun enak enak , tempat nya selalu penuh di saat liburan",positive,smsa:validation
"alhamdulilah, oderanku yang kedua nih tiba dengan selamat. terima kasih banyak semoga tetap menjadi penjual yang jujur dan amanah aamiin yaa rabb",positive,prdect_id
bagus anak suka,positive,kaggle_shopee
kopernya penuh lecet-lecet dan terkelupas dimana-mana,negative,prdect_id
yaam pun indosat bikin gue mau marah,negative,smsa:train
"fitur terbaik baik sepadan dengan harga iya sesui bagus dan alhmdulillh bisa nyala dengn norml,meskipun di pengmsn agak lama tp respon pnjual sngt baik saat di chat,trimksh kak perthn kn trus dan semoga brg ny awet",positive,kaggle_shopee
"maaf , bung hatta tidak pernah dan tidak suka memakan isu bohong seperti prabowo",negative,smsa:train
"untuk soal rasa , di sini memang tidak ada masalah , enak , bervariasi , dan harga terjangkau . namun pelanan nya yang sangat mengecewakan . saya memesan 3 ikan mas dan beberapa makanan lainnya , pelayan yang mencatat saat itu tidak mengatakan apa-apa . namun , setelah menunggu selama hampir 1 jam , baru minuman saja yang datang , makanan yang kami pesan , tidak ada satu pun yang datang . lalu , seorang pelayan . lanjutan",negative,smsa:train
nomor seri terdaftar. barangnya original ?. berfungsi dengan baik. packaging aman ?.,positive,prdect_id
"sangat bagus pemandangan dari lantai 18 the trans luxury hotel , cocok untuk merayakan acara istimewa dengan orang-orang yang teristimewa . makanan yang disajikan pun sangat enak mulai dari appetizer , main course dan makanan penutup tidak ada yang mengecewakan . pelayanan yang ramah semakin membuat tempat ini menyenangkan . ada skywalk juga , buat saya yang takut ketinggian jadi pengalaman yang seru dan menengangkan ketika mencoba .",positive,smsa:train
sudah seharusnya rakyat bergerak . kita tidak hanya bisa berdiam diri dipermainkan oleh jokowi . orang seperti dia sangat patut kita benci .,negative,smsa:train
bahannya adem warnanya cantik ? tebalnya pas! jahitan rapi,positive,prdect_id
"pengemasan nya cepet, alhamdulillah makasih ya seller baik",positive,kaggle_shopee
benar benar mengecewakan. pelayanan lambat sekali,negative,prdect_id
"berkhayallah sebelum ngayal babu dipajakkin . etapi hambok tulisan nya imam besar fpi saja , dan .",negative,smsa:validation
"memesan mi pangsit komplet buat saya tidak terlalu mengcewekan apalagi jika dibandingkan dengan harga nya yang kaki lima , cukuplah rasa , porsi dan paling penting halal . untuk tempat lumauyan strategis buat orang bandung meskipun agak kurang umum buat pendatang , bangku-bangku panjang khas kaki lima ditata di ruang semi di luar lumayanlah untuk menghindari hujan panas .",positive,smsa:train
pahlawan itu yang tidak suka bohongin rakyat dengan janji-janji manis tapa ada realisasi seperti jokowi,negative,smsa:train
karya anak bangsa indonesia di bidang teknologi selalu membanggakan .,positive,smsa:test
"asli ! concert pertama gua ? tidak menyesal asli tidak menyesal . terbaik experience banget pokok nya . uhm , mungkin bakal ketagihan ! laugh out loud . carat luar biasa energi nya . sampai-sampai notice dong . i hope arm was oke . he sel jadi hari even im not see his clearly .",positive,smsa:train
sangaaaaattt banguuussssss,positive,kaggle_shopee
"hai martin , saat ini kami sudah meneruskan kembali dana nya pada saldo tokopedia kamu ya .",neutral,smsa:train
"isiny hancur, akar2ny gingseng hancur. jadi sprt barang udah lama",negative,prdect_id
ken-ken bisul di ruko grand eastern jalan pasir - kaliki . sate port nya luar biasa . juga makanan laun yang dari port nya tak ada dua di kota bandung .,positive,smsa:train
megawati mah tidak ada apa-apa nya,negative,smsa:train
"ganyang cina ! sehari saja mereka sudah belagu , apalagi berhari-hari",negative,smsa:train
"respon seller ok.packaging rapih. pesanan sesuai. kukisnya enak teksturnya pas, hanya masih kemanisan mnrt sy. kalau dikurangi sedikit manisnya lebih ok ?",positive,prdect_id
"naik busway paling bete kalau menunggu , sama seperti aku yang bosan menunggu karena kamu selalu menggantungkan cinta ku",negative,smsa:validation
"terminal nya tidak ditulis tahu dari mana , saya kontak tidak ada balasan , mending aplikasi sebelah lebih oke , baru sekali coba sudah kayak gini kesan nya . tidak asik .",negative,smsa:test
"fitur terbaik sip sepadan dengan harga murmer mendarat dg selamat,seller amanah,trima kasih seller",positive,kaggle_shopee
barangnya sudah nyampek dgn selamat sesuai dengan pesanan . . . . minusnya lampunya mati jadi kurang menarik.,positive,kaggle_shopee
produknya mudah rusak dan kalo kena kuku dan yg tajam2 runcing langsung robek dan benangnya terurai. mau komplain udah terlanjur dibuka dan dipakai semua barang nya. saya merasa dirugikan apalagi saya biasa beli yg bermerek walaupun mahal puas. ini saya coba beli produk ini malah bikin habis uang. saya harus beli lagi cd skrg,negative,prdect_id
"sepadan dengan harga sesuai harga fitur terbaik barang baik mulus masih gres barang sudah sampai ,sesuai pesanan.sesuai harga.",positive,kaggle_shopee
"jelek banget lakbannya, sangat tipis dan terlalu lengket.. yg lengket malah 2 sisi yaitu bagian bawah dan atas jadinya sangat mengganggu... ?karna bisa mengakibatkan paket orang lain menempel pada paket kita dan penyok!?",negative,prdect_id
adminnya kebanyakan bac00t.. lamban bgt.. kecewa banget dehhh,negative,prdect_id
"setelah kalap belanja di cihampelas , kami memutuskan untuk makan di warung tenda pinggir jalan . dalam perjalanan pulang ke hotel , kita lewat jalan kecil untuk menghindari macet . dan . bertemu warteg ini . pas datang ramai banget ! kita mesti antre sebentar . kami pesan nasi uduk ayam bakar madu usus kol goreng . rasanya enak ! nasi uduk nya standart , tapi ayam bakar madu nya parah bikin ketagihan banget !",positive,smsa:train
tas nya nggk bagus bahan sablonan nya.maklum lah murahan.,negative,prdect_id
"soto kudus yang enak rasanya , walaupun cuma kaki lima . harga sangat terjangkau kantong . pendamping nya macam macam sayap ayam , perkedel , telor muda , usus ayam goreng , pokok nya mantap . kalau datang setelah jam tujuh pagi sebelum jam 7 soto belum siap gelar dagangan tapi jangan lewat jam 10 pagi sudah habis",positive,smsa:train
netijen mulut nya sampah semua . tidak berfaedah .,negative,smsa:test
"perjalanan dari bandung ke jakarta langsung mampir ke mi rica ini , dari dulu mi rica ini selalu jadi tujuan utama ke bandung . rasanya yang gurih dan pedas yang menantang bikin restoran rumahan ini selalu dipenuhi pengunjung . rekomendasi mi rica bakso , bagi yang tidak tahan pedas lebih baik pesan yang yamien asin , bakso udang goreng",positive,smsa:train
berfaedah,positive,smsa:train
"tempat makan khusus ayam goreng dengan citarasa sedikit manis berkecap , digoreng tidak terlalu kering cenderung sedikit lembab . ukuran ayam yang digunakan cukup kecil , pada umum nya dijual per ekor atau setengah ekor . ayam diproses dengan semi dipresto sehingga cukup lunak dengan bumbu meresap ke daging nya .",positive,smsa:train
menangkan bolt super 4 tidak lte amp merchandise untuk lucky downloader bni experience !,neutral,smsa:train
"semalam makan di sini , pesan kepiting jumbo saus singapur , saus asam manis , kerang , kangkung . porsi nya banyak , enak , mengenyangkan . harga nya sangat terjangkau untuk makanan seenak ini . rekomendasi .",positive,smsa:train
ini pak bela bu susi dan tekankan bahwa upaya-upaya kalangan elit dan oligarki yang ingin kembali ke rezim lama dengan kembali berikan izin kepada kapal-kapal asing untuk mencuri ikan di lautan indonesia serta tekanan dan lobi asing untuk pecat susi dari menteri harus dilawan,negative,smsa:train
"jing paradise terletak di jalan setiabudi , yaitu jalan utama menuju tempat wisata lembang . letak nya sangat strategis dan makanan nya enak .",positive,smsa:train
"lokasi nya yang terdapat di salah satu mal di jalan braga ini menjadikan tempat ini menyan untuk nongkrong ataupun makan siang , variasi menu cukup bervariasi lokal dan makanan barat tersedia , harga nya juga terjangkau",positive,smsa:train
"fitur terbaik ok sepadan dengan harga sesuai harga barang bagus, meskipun harga murah..gk nyesel beli di toko ini... pengiriman juga cepat.next order lagi.",positive,kaggle_shopee
ahmad dani pengecut banget sih . tidak berani menghadapi hukum .,negative,smsa:train
"pengiriman lama , tidak teliti , barang yang dikirim kurang , buang2 waktu",negative,prdect_id
"tidak ada mati nya menyusuri kafe di bandung . termasuk tempat ini , bagus tempat banget deh , kopi latte nya juga pas dengan lidah saya . harga ? setimpallah .",positive,smsa:train
"kalau bca bri bank mandiri termasuk indomaret bekerja sama dengan cara , masa iya sih legalitas car dipertanyakan . capekdech",negative,smsa:train
"saya dan teman sengaja datang ke setiabudhi pasar hanya untuk makan di mangkok ayam , ternyata rasanya memang tidak mengecewakan , kami memesan nasi sapi dan nasi bebek , pelayanan nya cepat dan tempat nya bersih . harga nya lumayan mahal jika untuk ukuran mahasiswa . laugh",positive,smsa:train
"alhamdulillah paket udah datang, cepat banget, barangnya bagus banget puas jadinya. maksih seller makasih kurir. semoga seller semakin amanah ya",positive,kaggle_shopee
secara umum tidak ada yang spesial dengan menu yang ditawarkan oleh coco rico . saya memesan sirloin steak medium baik dan carbonara spaghetti . untuk carbonara menurut saya lumayan dengan porsi yang cukup besar sedangkan steak nya agak kenyal . menurut saya tempat ini lebih cocok untuk yang akan berkumpul sambil menikmati lampu-lampu kota bandung di kejauhan .,positive,smsa:train
lemari pendingin nya buatan teman saya . jadi kingkong keren dan tempat nya melabrak desain makanan cepat saji yang sudah biasa ada .,positive,smsa:train
"order 2pcs, sempat khawatir krn pas sampai sudut packing bubble wrap agak robek, sptnya sempat terbanting, kotaknya jg penyok2, tp alhamdulillah warna biru berfungsi dgn baik, walaupun tutup bagian bwhnya sempat agak lepas, warna hitam hidup mati, suara jg kurang nyaring, stlh di charge sempat sesekali hidup mati, alhamdulillah suara agak gedean walaupun tdk senyaring warna biru, overall lumayan bagus sesuai harga, terimakasih",positive,prdect_id
lokasi jalan kaki - 10 menit dari bmc atau pun dari daerah 20 menit dari stasiun kereta api . menyediakan makanan vegetarian yang sehat dan bersih dengan suasana kafe yang modern . cocok untuk kumpul-kumpul bersama teman .,positive,smsa:train
"bagusss banget gambarnya, sudah dicoba topup dr nfc handphone juga bisa, thanks seller",positive,prdect_id
barang ternyata palsu,negative,prdect_id
"chat tidak di balas, kuota yang di janjikan 50gb nya tidak masuk, hancur la parah parah",negative,prdect_id
"sangat sangat mengecewakan gak bisa di cas powerbank. dan kata nya garansi malah ongkos kirim kita di suruh tanggung sendiri. ya rugi parah lah ongkir dari batam itu kesitu 35 belum lagi kenak pajak 30, . ditanya solusi lain gak respon",negative,prdect_id
indosat oh indosat kenapa tiap hari kamu membuat marah pelanggan kamu . sampai kapan kau php seperti ini .,negative,smsa:train
proses pesanan cepat...terima kasih,positive,prdect_id
"hai . sebagai greentea lovers saya tentu bertujuan untuk icip-icip matcha di tempat ini . pertama kali saya mencoba gelato rasa greentea itu di lombok , selebihnya saya senang mencoba ice cream greentea di berbagai tempat . review saya , harga gelato yang ditawarkan cukup relatif murah dan bersahabat di kantong para remaja bandung . saat itu saya membeli 2 cup gelato medium size .",positive,smsa:train
"menu favorit saya adalah bakut dan lengko , lalu es cingcau hitam . rasanya enak , sangat rekomendasi . disarankan jangan pergi ke sana ketika jam makan . karena akan agak sulit untuk mencari tempat duduk .",positive,smsa:train
ac naikkan masih baru tapi panas aduh,negative,smsa:train
sesuai dengan gambar dan ok ..trims,positive,prdect_id
mungkin dulu ahok sudah hancur dengan cara busuk dia selanjutnya pak jokowi usut terus kalau betul terbukti serahkan saja hukum nya kepada masyarakat . orang macam beliau parasit bagi bangsa .,negative,smsa:train
"sudah pernah beli di sana , dan barang nya memang bagus kayak gambar nya .",positive,smsa:train
tidak perlu cemas karena bisnis anda akan berhasil dengan memuaskan dan cukup mendatangkan hasil besar .,positive,smsa:train
"respon chat cepat,recomended seller,packing rapi",positive,prdect_id
"setengah jam dari kota bandung menuju lembang , restorant dengan konsep hutan tropis , saung tempat makan di bangun di pinggiran sungai yang dikelilingi bukit udara yang sejuk dan suara aliran sungai yang turun dari pegunungan menambah betah berlama lama di lokasi ini",positive,smsa:train
"paling enak milk teh nya . dari varian yang ada , rasa yang paling saya suka itu , banana , taro dan mint .",positive,smsa:validation
ini orang lihat tidak kalau say di permak prabowo ? pdi anjing muka laknat .,negative,smsa:validation
"pengirimannya cepat, barangnya aman ternyata ringan banget, mudah dibawa kemana-mana semoga awet pemakaiannya terima kasih seller",positive,kaggle_shopee
saya beli tasbih digital berbeda warna tapi setelah saya terima barangnya tidak sesuai catatan yang saya kasih...,negative,prdect_id
"gak ada sablon di box nya, harga mahal pula",negative,prdect_id
"pengiriman telat sehari, tapi barangnya bagus",positive,prdect_id
kenapa tombol kananny gerak sendiri? gk bisa balik ke kiri. seperti lengket gitu. mau ngirim videony tpi gk bisa,negative,prdect_id
terima kasih kak...paketnya cepat sampai dan kondisinya bagus. semogq makin sukses ya kak...,positive,prdect_id
"kualitas barang sesuai dengan harganya, cukup bagus, hanya dibagian saat memasang kepala untuk pegangan ponsel saja yg sedikit harus menekan kepalanya ke bagian mur-nya.",positive,prdect_id
jawa katrok kecebong .,negative,smsa:train
handphone saya xiaomi note 5a saya kira sudah paling bagus eh padahal enggak,negative,smsa:train
saya ke restauran ini sore hari untuk mencoba tapas dan menikmati suasana sore .,positive,smsa:train
"mantap, sukses terus tokonya",positive,prdect_id
kualitas bahan sangat baik?. produk original ?. berfungsi dengan baik.,positive,prdect_id
"bacot syarif . bacot nya orang kafir . apa yang kau andalkan . goblok , bacot lu aja yang kencang . mental tai kucing",negative,smsa:train
"bukan rahasia lagi kalau ke bandung tidak lengkap kalau belum ke dago pakar untuk lihat indah nya bandung dari atas . pilihan kami jatuh ke sierra karena terakhir ke sana , saya terkesan sekali dan makanan nya juga enak .",positive,smsa:train
pak jokowi harga mati !,positive,smsa:train
"bangunan resto sebenarnya bentuk bangunan lama dan dibuat minimalis . tempat nya luas dan banyak pohon besar sehingga rindang . konsep yang ditawarkan resto kebun . menu beragam seperti ayam teriyaki , sapi teriyaki , sirloin dan masih banyak lagi . sirloin steak rasanya enak dan mantap . sapi teriyaki juga enak . rata-rata masakan nya enak . makan di sini dengan suasana yang romantis .",positive,smsa:train
"tidak puas sama sekali . pesan teh tarik kemanisan , memesan kentang goreng layu tidak panas pas datang . sudah pasti tidak akan kembali lagi . agak menyesal bawa keluarga ke sini .",negative,smsa:validation
tidak sesuai dengan pesanan tidak dilaminasi namun sudah di refund hanya biasa laminasi.,negative,prdect_id
"pada bulan oktober lalu saya dan 3 teman saya makan di sana dengan memilih menu paket suki untuk ber4 seharga 250 - lupa lagi , dapat suki nya banyak pas banget buat ber4 dan dapat setengah ayam panggang yang lezat",positive,smsa:train
mantaaapppppp battt. rasa renyahhh...hrg fs 30k... free ongkiiir pula... luv...luv...luv...?,positive,prdect_id
"produk sesuai pesanan, pengiriman cepat, belum dicoba tapi semoga fungsi normal",positive,kaggle_shopee
fitur terbaik berfungsi dengan baik sepadan dengan harga sangat baik,positive,kaggle_shopee
almond latte in here rasa jadi bagus . tempat menarik dengan tata ruang klasik yang tua tapi tetap sejuk dan nyaman . pilihan saya jatuh pada almond latte di sore hari . kopi tubruk di sini wangi nya harum sekali . suka it,positive,smsa:train
"tepat nya bersih dan memang sesuai dengan tagline yang mereka usung , makan di sawah . kita bisa makan di pendopo dengan dikelilingi hamparan padi . ada juga fasilitas flying fox untuk anak-anak , apabila kita masuk ke dalam restoran lebih dalam . untuk makanan nya , secara keseluruhan , cukup enak . saya secara pribadi menganggap makanan nya enak untuk harga , pas .",positive,smsa:train
lubang utk muka sempit ga enak,negative,prdect_id
di sini dim sum nya enak . makanan lainnya juga lumayan . masakan nasi mi bihun nya porsi nya besar sekali . tempat nya juga nyaman .,positive,smsa:train
fitur terbaik bagus sepadan dengan harga iyaa alhamdulillah barang udah sampai kurir ramah langganan dan tetangga,positive,kaggle_shopee
barang nya mantap dan berkualitas,positive,smsa:train
antv merupakan stasiun tv pimpinan anindhiya bakrie,neutral,smsa:train
"rata orang bandung pencinta steak pasti pernah ke sini , tempat nya sudah lama banget . dulu tiap bulan ke sini terus sekarang kalau lagi keuangan menipis , sudah larut malam pasti milih nya ke kuis karena buka sampai jam 11 malam dan akhir pekan nya sampai jam 12 malam . tempat nya homie banget , santai dan tidak berisik bersama di sini betah juga .",positive,smsa:train
wkwkwk puas banget sudirman said sama ida kalah di hitung cepat lem bagai survei,negative,smsa:train
"imam bonjol merupakan tempat makan berbagai macam makanan , selain lomie juga ada siomay dan clemens yang memiliki harga cukup terjangkau , salah satu yang menonjol di sini adalah lomie yang cukup menggoyang lidah , salah satu lomie terbaik di bandung meskipun saya lebih menyukai lomie di dekat s mu 20 bandung",positive,smsa:train
"mi naripan sudah ada sejak saya kecil . ketika berkunjung ke bandung ingin juga kembali ke rumah makan mie ini untuk sekadar bernostalgia . masuk ke restauran , kita akan disodori menu berisi pilihan mi . mau mi bakso kuah , yamien , pangsit , dan lain-lain seperti umum nya masakan mi . saya memesan sekenanya tanpa bertanya harga yang tidak ada di menu .",neutral,smsa:train
"ini dia restoran si mak nyuss . lumayan kita bisa bertemu menu menu peranakan di sini , harga juga tidak terlalu mahal kok . jadi patut dicoba . rasa juga lumayan kok",positive,smsa:train
saya jadi semakin tidak suka jokowi,negative,smsa:train
barang mantap?,positive,prdect_id
"kalau sudah watak pembohong , sulit untuk dinasehati",negative,smsa:train
"proses dari pembelian ke pengiriman lamaaaaaaaaaaa, admin gak sopan, slow respon. ancur parah nihh toko.",negative,prdect_id
admin cs nya ga nyambung ditanya apa jawab nya apa,negative,prdect_id
pelaku nya jangan diserahkan sama pak polisi . kubur hidup-hidup saja .,negative,smsa:train
"packingan aman dan rapi..barangnya bagus..makasi oxihom,tokopedia dan j t express..",positive,prdect_id
"resto ini suasana nya cukup nyaman meskipun ramai saat jam makan . tersedia berbagai menu seperti nasi timbel , nasi ayam ungkep , nasi liwet , gurame goreng , ayam ungkep , ayam goreng , ayam bakar , daging sapi goreng , nasi goreng dan sebagai nya . nasi timbel rasanya enak . gurame goreng rasanya gurih dan nikmat . perkedel berbentuk bulat kecil-kecil enak dan lembut sekali . terong raos memiliki lapisan luar yang sangat renyah .",positive,smsa:train
"berita indonesia perdagangan bei ditutup , presiden bangga ihsg tembus 6.355",neutral,smsa:train
"saya bukanlah pecinta kopi hitam dan kopi pahit hitam original kopi karena tidak cocok dengan lambung saya . kopi yang paling enak di sini adalah kopi alpukat avocado dan kopi pisang . kopi bercampur alpukat tidak membuat rasa kopi ini memudar sangat cocok di lidah saya sebagai pecinta kopi campuran jenis makanan yang disajikan pun lumayan enak , favorit saya adalah kentang goreng nya untuk harga terjangkau .",positive,smsa:train
pakek telkomsel pengin marah terus hanya berbagi capture kurang dari 100 kb muteer terus berujung gagal . tetapi kalau dipompakan bilang nya jaringan tidak bermasalah .,negative,smsa:train
"bau nya tidak enak , rasanya tidak jelas di lidah gue , setelah makan bikin enek sekali , pipis gue jadi bau mi ini juga . tidak lagi lagi makan mie nya",negative,smsa:train
minimal mohon bantuan nya order saya belum diambil berng nya oleh driver gojek tetapi status nya sudah dalam proses pengantaran,neutral,smsa:train
"kerennnn, sampai di korea, hp on, data on, roaming on, gak perlu setting.. langsung bs digunakan? order cpt, produk ok.. recommended seller?",positive,prdect_id
tidak pernah bosan dengan sinetron ini minimal . kalau bisa tayangkan detik terakhir dan rini tombol nya cornelia agatha dong minimal,positive,smsa:train
"barang sesuai deskripsi, seller fast response. delivery cepat",positive,prdect_id
"aromanya aneh, tidak seperti lemongrass yg pernah saya beli",negative,prdect_id
tidak bisa tidak bangga sama pak jokowi karena pak jokowi adalah satu-satunya presiden yang mengendarai multimoda transportasi .,positive,smsa:train
tempat yang pas untuk cari makanan rumahan dengan rasa yang pas dan harga yang juga pas dikantong ! ada juga jajanan seperti tahu gejrot dan otak-otak yang pas sebagai makanan pembuka,positive,smsa:train
tidak sesuai gambar,negative,prdect_id
"suis butcher , salah satu restoran steak kenamaan di bandung . saya mendapat ide untuk mencicipi restoran ini dari tante saya sendiri . kalau menurut saya menu andalan di sini adalah triliun - bone steak . untuk porsi , cukup untuk membuat perut saya kenyang . porsi daging yang menurut saya lebih besar dari restoran lain di bandung . saus barbeque yang menyelimuti steak adalah saus terbaik di bandung . rasa barbeque sangat kuat dan meresap pada daging . untuk harga terjangkau dan bersahabat .",positive,smsa:train
barang yg dikirim beda jauh. jepitan jemuran. hilang udh uang sy gak kembali,negative,prdect_id
"bisa memilih penerbangan . selain itu , cukup mudah dalam bertransaksi . lengkap aplikasi nya !",positive,smsa:test
barang nya berfungsi dengan baik suaranya jg bagus pengirimannya cepat,positive,kaggle_shopee
gila ya . disuruh datang 90 menit sebelum ujian . tahu-tahu nya mundur lagi jam nya . kasihan yang panas-panas . jangan pemberi harapan palsu in orang dong,negative,smsa:train
"halaman 97 - 128 tidak ada , diulang halaman 65 - 96 , pembelian hari minggu tanggal 24 desember sore sekitar jam 4 pembayaran menggunakan kartu atm bri bersamaan dengan buku the puppeteer dan sirkus pohon",neutral,smsa:validation
sepadan dengan harga murah meriah fitur terbaik bagus,positive,kaggle_shopee
"sangat mengecewakan ! di mana kalau pesan tiket sudah dibayar sudah dikasih bukti transfer itu langsung dikasih nomor e - tiket nya . ini kok tidak ada konfirmasi apa , sudah mendekati hari h tiba pesanan kadaluarsa . pelayanan sangat buruk ! pelayanan pelanggan - nya juga tidak sopan . segera kembalikan uang pengembalian dana tiket saya !",negative,smsa:test
"arah menyesal tadi beli seblak nih . tahu begini mah akan beli nih . terbangun , dan terus perut sakit banget anjing",negative,smsa:train
ingin marah marah ketika ditanya soal film ini h jelek sekali,negative,smsa:validation
"parah prosesnya lama banget, semoga ini bisa jadi pelajaram buat team logitech",negative,prdect_id
"pengiriman sangat lamaaa, tdk ada pemberitahuan chat tdk di respon",negative,prdect_id
"isinya cuma 800 gr, diskripsinya 1 kg.. udah terlanjur beli 10 bungkus.. tolong dong jangan suka nipu alus model gini.. kagak berkah tau! parah nih sellernya, ngasih duit haram ke keluarganya..",negative,prdect_id
pengacara setya novanto jk harus seperti jokowi,neutral,smsa:train
oli ny palsu pantesan murah kecewa lah,negative,prdect_id
"mevvah bro , thx u fast respon dan fast delivery .recommended ?",positive,prdect_id
"kedai mi tarik ini berada di lantai foodcourt istana plaza bandung . yang bikin menarik pertama adalah mie nya dibuat sendiri oleh mereka tepat setelah kita memesan . mereka akan membuat mie secara langsung dari adonan tepung yang telah mereka siapkan sebelumnya dan lalu menggebrak meja dalam proses pembuatan mi nya . hal ini yang juga menarik saya , karena suara gebrakan meja nya . laugh ada . lanjutan",positive,smsa:train
"hadeh ini lagi, lemnya aja gak rata tuh di double tapenya?",negative,prdect_id
sarapan nya enak dan pilihan nya lumayan banyak . kamar baik . ac - nya juga dingin . hotel aston gue rekomendasikan sih buat kalian-kalian yang mau menginap di hotel .,positive,smsa:test
maklum udin kan jongos nya ical . jadi maju tak gentar membela yang bayar,negative,smsa:train
