text,label,source
kopi paling enak menurut gue torabika .,positive,smsa:test
"nama nya yang membuat saya tergelitik untuk mampir dan makan , kemudian menanyakan kepada staf mereka , kenapa nama nya sapu lidi ? tidak ada yang bisa menjawab dan baru terjawab ketika pemilik nya diwawancara disebuah stasiun televisi . sapu lidi idebtik dengan rakkyat , dengan desa / kampung . tempat ini di desain cukup unik menurut saya seunik pemilik nya juga",positive,smsa:validation
di warung talaga yang khas tradional sunda ini anda dapat menikmati banyak masakan yang dibuat dengan tahu . tahu gejerot nasi bodi pedas dan ditemani dengan minuman segar lainnya .,positive,smsa:train
sangat memuaskan meskipun perjalanan yang panjang karena macet di tahun baru . namun sampai sana kami sangat menikmati nya dan mendapatkan banyak foto-foto bagus . makanan juga cukup memuaskan meski harga nya agak tinggi . namun sepadan dengan pemandangan dan kenyamanan yang diberikan,positive,smsa:validation
pak jokowi beserta jajaran nya lebih jeli yang pasti semua demi kebaikan kita semua,positive,smsa:train
"mantap barangnya sesuai,bagus makasih min??????",positive,prdect_id
dijamin asli barangnya cuma packingnya pengirimannya sederhana sekali?? sampai ada lembar soal anak sd,positive,prdect_id
"cinta pada pandangan pertama . perasaan itu langsung melanda saat memasuki area restoran , pemandangan hijau dari ketinggian langsung tersaji , hawa segar dan sejuk bandung yang mulai susah didapatkan di pusat kota langsung tersedia dengan berlimpah . pelayanan ramah dan jelas berkelas kita dapatkan di sini . menu yang tersedia cukup bervariasi , dan tarif nya pun sepadan dengan rasa dan suasana .",positive,smsa:train
"senang banget liat sandi maju cawapres , untuk yakin gue bakal milih dia .",positive,smsa:test
delivery yang harus 2 karena twinpack tapi yg didelivery satu.. sampai harus buat komplain dan tidak dapat kompensasi apa2.. the first and the last belanja sini.. official store tapi kek gitu...,negative,prdect_id
"restoran ini termasuk steak rumah , menyediakan berbagai menu steak ada ayam , kambing , sapi , dengan harga yang murah dan minuman air putih gratis",positive,smsa:train
Mainannya bagus banget ??????,positive,prdect_id
sambal nya enak banget pedas nya paket murmer ayam sambal ijo dapat setengah badan paha 1 dada 1 cuma 24 ribu lumayan ada sama nasi paket ikan kerapu atau bawal oke juga kalau pilih tempat duduk jangan dekat pembakaran nya asap nya luar biasa seluruh badan bau asep semua,positive,smsa:train
safely landed on the next day! masa expired pembalut masih lamaa di 2024. thank you so much ??,positive,prdect_id
kasihan lihat muka nya jokowi jadi sontoloyo,negative,smsa:train
untuk apa pemerintah mengurus orang papua lagi . orang-orang nya saja sudah ketinggalan zaman begitu .,negative,smsa:validation
"inilah hati seorang sebenarnya ! seorang ksatria yang tidak punya rasa dendam kepada seluruh anak bangsa , biarpun disakiti , dikhianati bahkan dilecehkan beliau akan tetap sayang dan cinta !",positive,smsa:train
"bagi pecinta kuliner , kampung daun memang menjadi restorant favorit . makanan khas sunda yang memang sangat luar biasa , dari tempat , suasana dan penyajian memang nilai plus untuk kampung daun . rasa dan harga memang tidak bisa bohong .",positive,smsa:train
barang sampai dgn baik. tidak ada cacat. ternyata barangnya kecil juga tp ttep memuaskan. dan bekerja juga dgn baik.,positive,prdect_id
"kemampuan memahami bacaan tiap orang itu beda-beda , ada yang sekali baca sudah paham , ada juga yang butuh berkali-kali baca dulu baru paham .",neutral,smsa:test
mampir ke bandung . mencari ramen . yang kata nya lagi kekinian . harga nya setimpal sesuai dengan rasanya . kalau ke bandung lagi pasti mampir lagi .,positive,smsa:train
tidak ikhlas,negative,smsa:train
pergi untuk makan siang bersama 6 keluarga yang terdiri dari orang dewasa dan anak anak . kami mendapatkan saung yang jauh di atas . kebayang dong jalan ke atas yang sangat melelahkan . tempat nya memang bagus tapi lokasi saung yang sangat jauh dan melelahkan menuju ke atas . saran saya kalau mau ke situ jangan pas makan siang karena pasti penuh . harga makanan lumayan misil . tapi pemandangan nya bagus sekali .,positive,smsa:train
"tempat nya seru untuk sekadar foto alias instagramable . suasana nya asik dan cocok untuk nongkrong karena udara nya dingin . akses menuju lokasi agak susah karena terletak di dalam kawasan perumahan dan sesuai nama nya , agak modjok . menu makanan dan minuman nya menurut saya biasa saja tidak ada yang istimewa .",negative,smsa:train
"tempat nya nyaman , ruangan nya besar , menu nya cukup variatif , dapat gratis kerupuk selagi menunggu pesanan",positive,smsa:train
"Pelayanan cpt, packing rapi, pokokny toko ini the best deh..??",positive,prdect_id
Paket gepeng gosend gak bener Pelayanan kurang bertanggung jawab done.,negative,prdect_id
"sajian sate dan gule kambing dengan daging yang besar-besar . rasanya itu loh . lezat sekali . sate kambing dengan bumbu kacang . sayang tidak disediakan bumbu kecap . bentuk potongan sate kambing mirip sate kambing buatan orang arab . gule kambing nya , lezat sekali . tidak seperti warung lain , gule ini diisi dengan daging kambing asli , lengkap dengan tulang-tulang nya . enak",positive,smsa:train
"tempat makanan unik pas ke bandung , tempat nya bersih , pilihan makanan nya banyak , memakai gelas sama piring zaman dahulu begitu , lucu haha",positive,smsa:train
"ya , mungkin karena saya berkunjung di sore hari , dan saya memilih untuk duduk di saung , nyamuk nya lumayan mengganggu . lampu temaram menjurus redup membuat mata saya sakit . untuk makanan standar sunda resto , enak dan sambal nya oke .",positive,smsa:train
"Seller ramah n reapon cepat, packing rapi, thanks seller..",positive,prdect_id
"sadarlah anda indonesia mayoritas muslim , netralitas tni hanya pada masalah politik tidak disebutkan cara menjalankan agama yang diyakini tiap personil .",negative,smsa:train
"congo gallery cafe merupakan restoran yang terletak di daerah dago pakar , di ketinggian kota bandung . saya ke sana minggu lalu bersama dengan teman-teman saat malam hari . lupakan dress dengan belahan dada atau punggung yang rendah karena di sana anda akan membutuhkan jaket untuk menghangatkan diri . letak nya berada di ketinggian kota bandung seharusnya dapat melihat pemandangan kota bandung dari atas .",positive,smsa:train
Baru dibuka ternyata Robek.,negative,prdect_id
parah banget xl deh sekarang sepertinya harus ganti provider lain cuma mahal doang kualitas jelek,negative,smsa:train
"saya dan teman sengaja datang ke setiabudhi pasar hanya untuk makan di mangkok ayam , ternyata rasanya memang tidak mengecewakan , kami memesan nasi sapi dan nasi bebek , pelayanan nya cepat dan tempat nya bersih . harga nya lumayan mahal jika untuk ukuran mahasiswa . __laugh__",positive,smsa:train
Barang datang dalam keadaan terlipat. Gak bisa sama sekali dipakai,negative,prdect_id
tempat yang asik buat santai sama keluarga . kadang enak juga buat pertemuan di sini . pelayanan nya cukup gesit . masakan nya enak . parkir nya juga ada valet nya lho . bikin betah deh melihat kolam ikan koi - nya,positive,smsa:validation
"begitu memasuki jalan lengkong besar pelankan laju kendaraan , jangan sampai kelewatan . jalan nya searah dan putar nya lumayan kalau lagi macet . dari luar tempat nya terlihat kecil , tapi begitu masuk ternyata cukup luas , dengan jarak antar meja yang tidak terlalu dekat . suasana nya nyaman . pelayan nya sigap dan ramah . pizza dan pasta nya enak , terasa sekali keju nya .",positive,smsa:train
tempat nya lucu dengan desain tradisional . makanan nya pun tradisional . di sini jual mainan zaman dahulu juga . saya pesan mi jawa . rasa mi jawa nya biasa saja dan harga nya mahal .,negative,smsa:train
"saya puas dengan pelayanan dari tokoh ini. awalnya saya chat pertanyakan ketersediaan barang ini ready, tapi begitu saat pengiriman barang tidak tersedia. saya diberikan solusi barang dengan model dan tipe yang berbeda. Namun tokoh langsung menyediakan barang sesuai permintaan saya.Walaupun tidak sesuai dengan estimasi waktu yang saya pesan sameday. Akhirnya barang pesanan saya di kirim juga sesuai dengan harapan saya.Terima kasih seller Doa kita bersama semoga makin sukses dan barang awet saya pakai.terima kasih seller ... GOD JOBSBisa muat banyak. Barangnya original ??. Mutu terjamin SNI. Ada garansi resmi. Gampang dipakai. Desainnya elegan ?. Hemat listrik ?.",positive,prdect_id
"saya sering pergi ke kampung daun setiap kali keluarga saya pergi ke bandung . restoran ini selalu ramai bahkan pada hari-hari biasa . jadi , kalau mau makan di sini , sebaiknya jangan pada saat perut lapar karena kita harus antre mengambil nomor di resepsionis untuk mendapatkan meja dan antri nya lumayan lama bisa sampai 1 jam karena kebanyakan tamu-tamu nya bersantai-santai di meja masing-masing .",positive,smsa:train
luntur terus meski sdh bbrp kali d cuci,negative,prdect_id
ketua dprd jawa barat ajak jaga kekompakan cc :,neutral,smsa:validation
"saya dan anak cucu mampir di braga art. saya pesan ayam kaleyo . anak saya pesan nasi goreng . pelayanan baik dan cepat . makan enak . desain di lantai 1 cukup unik . seperti di klaton . meja dan kursi serba kuno , unik .",positive,smsa:train
"Produk asli, penjual respondsif, packaging rapi",positive,prdect_id
tangkap musnahkan . abu dajjal . karena sudah membuat persaudaraan nu pecah .,negative,smsa:train
saya heran kenapa orang bilang enak makanan ini . yang kami rasa harga sangat tidak sesuai dengan rasa .,negative,smsa:train
"makanan kampungan sekali udik payah ewwww banget tahu tidak cih makanan nya ada cicak , pur burung , jangkrik teru paling gila toilet kagak pernah di bersihkan meja bawah nya ada permen karet meja sampai per jamur ( menjijikan ) ( menjijikan )",negative,smsa:validation
"paling enak milk teh nya . dari varian yang ada , rasa yang paling saya suka itu , banana , taro dan mint .",positive,smsa:validation
"makanan khas jepang yang kekinian di kalangan anak muda dan anak-anak , mi berukuran besar dengan berbagai rasa kuah dengan bumbu berupa gorengan sayuran atau sea makanan , secara rasa dapat dinikmati meskipun tidak luar biasa , tempat cukup hangat dan bernuansa keluarga tempat parkir cukup luas , minuman refill free flow meskipun ocha panas nya hanya pakai teh celup .",positive,smsa:train
indosat lemah otak banget minta ampun,negative,smsa:train
Rasanya enak dan mengenyangkan Mirip bgt sama nasi putih biasa,positive,prdect_id
"antek prabowo mana ini , tidak nongol mati saja kau barisan sakit hati",negative,smsa:train
"yg bener dong gan klo ngasih barang. expirenya kapan, masak sebulan gak kuat sampai ada yg bulukan gitu",negative,prdect_id
ada bagian yang sobek,negative,prdect_id
"tidak menyesal pakai jasa , pesan ke kantor semalam jadi lebih mudah dan pasti nya gratis",positive,smsa:train
"cie . cie . mana nih , jokowers yang rajin membual kuda prabowo : v kena batu nya kan , kalian sekarang !",negative,smsa:train
"hot lemon tea , onion ring dan chicken steak : sempurna matte i think . aku visi yang di daerah cimahi , tapat nya di cimahi mal . rasanya enak , layaklah harga sama rasa .",positive,smsa:train
"arrived safely! yayy puas banget, thank uuu Mizan! cantik banget bukunya????. ga ada defect apapun yuhu, puass! thank youu mizan!!????",positive,prdect_id
sangat berguna. bermanfaat dan lancar digunakan di Swiss,positive,prdect_id
Sudah purchase kedua kali dan cocok dengan kulit tangan yg agak sensitif.,positive,prdect_id
Barang tidak dikirimkan ??,negative,prdect_id
toko ini gimana mau pakai 5 9 di kasih 99 udah mau mati kali 99 jg bener jualan,negative,prdect_id
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",negative,prdect_id
"hai , ya , silakan kamu dapat mencoba lakukan pembayaran pdam di bukalapak .",neutral,smsa:train
"trans papua , ruas jayapura - wamena selesai akhir 2018",neutral,smsa:validation
"sdikit annoyed sama salah satu produk digital payment dari salah satu perusahaan besar , dorongan market nya sampai bikin tidak nyaman dengan paksa aktivasi via salah satu online pasar tempat kalau tidak menghilang jumlah cashback nya , kecewa",negative,smsa:train
"tidak sesuai dg yg saya mau, minta bam pengeras dikasih bam jagung???? tuh fotony kecewaaaaaaaaaa",negative,prdect_id
efisien,positive,smsa:validation
anjinglah ini macet tidak kelar kelar tolol .,negative,smsa:train
"kue-kue yang disajikan bikin saya bernostalgia . semuanya tipikal kue zaman dulu , baik dari penampilan maupun rasa . kue nya enak dan harga nya juga murah .",positive,smsa:train
"berfungsi sebagaimana mestinya, mantapp",positive,prdect_id
"kami amat puas dengan 4 menu yang dipesan , khusus nya mi udon goreng sapi dan sapi ala france . dengan label chinese fine dining , harga memang sesuai kualitas hidangan nya . sedikit meringankan karena diskon 25 % dari keanggotaan accor advantage . tingkat layanan sama ramah nya dengan kunjungan kami yang pertama .",positive,smsa:train
"sudah beberapa kali sebenarnya ke sini , semua makanan nya bikin selera makan jadi naik . rasanya juga memang enak , apalagi kulit goreng nya harga murah tapi dapet nya banyak , tidak bosan-bosan ke sini .",positive,smsa:train
packaging rapi shg lilin datang tetap utuh response penjual cpt,positive,prdect_id
"salah satu tempat nongkrong yang romantis di bandung , kafe nya sangat unik , untuk harga juga variatif dan standar dengan kafe lainnya , parkir juga sangat luas , pelayanan juga baik , pertama baru ke sini langsung suka dengan tempat ini",positive,smsa:train
"rasa makanan tidak ada yang istimewa , dan saya punya pengalaman buruk makan di sini . pertama makanan yang teman saya pesan ribu tidak datang-datang sampai satu jam lebih . setelah 2x bertanya kepada pelayan akhirnya datanglah masakan ke meja kami . dan ternyata yang sayang malah sirloin yang tidak kamu pesan .",negative,smsa:train
"saya direkomendasikan oleh teman untuk mencoba restoran ini . terletak di sebelah butik c59 , restoran ini memiliki desain interior yang cukup tren . ada dinding mural dan waktu saya datang , jika menggambar di situ bisa mendapat makanan ringan gratis . menu nya sendiri cukup banyak variasi , dan yang saya coba waktu itu lidah bulgogi . porsi nya lumayan besar , dan harga nya cukup oke untuk turis dari jakarta .",positive,smsa:validation
"maaf , islam itu bukan agama . islam itu aliran sesat nga ku agama . menista islam bukan menista agama . malahan , islamlah penista agama sesungguhnya . semua agama lu katakan kafir . semua agama asli nusantara lu katakan cuma kepercayaan .",negative,smsa:train
"masakan sebetulnya sederhana khas jawa seperti nasi timbel , ayam goreng , gepuk , dan lain-lain , namun karena terletak di daerah yang cukup tinggi di dago , maka udara nya menjadi sejuk dan nyaman ketika bersantap . terdapat area lesehan dengan pondok-pondok untuk keluarga anda bersantai dengan suasana sawah dan sungai . harga nya murah .",positive,smsa:validation
"bmencoba menu bebek peking di maystar , baik , sekalipun cukup enak , tetapi masih harus ditingkatkan karena masih ada olahan bebek peking yang lebih enak lagi daripada olahan a la maystar .",positive,smsa:train
jumbo ternyata Setelah di buka ukuran nya cuma setengah kardusnya.. ????????????????????,negative,prdect_id
sejak sampai sampai sekarang selalu ingin lagi dan lagi mencicipi bayagor riri . hm pasti teringat masa masa lalu makan bersama teman teman,positive,smsa:train
Packaging simpel. Proses pesanan cepat. Packaging aman ??. Packaging rapi.,positive,prdect_id
restoran nya nyaman suasana nya cukup asik . mesen volcano rainbow pizza yang unik rasanya juga enak . pizza beda dari biasanya . harga sesuai dengan apa yang disajikan .,positive,smsa:train
"Toko paling ga niat jualan, beli tanggal 17, baru dkirim tanggal 21, barang sih bagus .. tapi pelayanan ngga banget, sesuai review di bawah",negative,prdect_id
"kemarin di online shop melihat jaket bagus model nya , pas barang nya sampai juga bagus sekali kualitas nya",positive,smsa:train
"batagor simpang dago menawarkan menu masakan khas indonesia mulai dari sea food , nasi goreng , mi goreng , dan tentunya batagor . tempat ini terletak di pasar simpang dago , tidak ada salah nya singgah untuk bersantap batagor sehabis berbelanja di pasar . tempat nya besar dan cukup bersih .",positive,smsa:train
pkb benarkan charly setia band daftar jadi cawagub ridwan kamil,neutral,smsa:train
"mantap, barang cepat sampai dan murah",positive,prdect_id
"saya sangat puas atas pelayanan yang diberikan oleh restoran ini baik atas pelayanan di lobby yang ramah serta ketika saya sampai di lantai 18 , waitresses yang melayani saya dengan sangat sopan dan ramah mbak isna . makanan nya pun sebanding dengan harga dan layanan yang diberikan termasuk pemandangan bandung yang sangat indah di malam hari .",positive,smsa:train
kfc dago terletak di lokasi yang oke banget dan area krc nya sendiri luas banget . terdapat juga brand kfc yang menjual kopi . nyaman banget dah dan jarang harus berebutan kursi . lapang .,positive,smsa:train
kecewa dipikir agar panjang dikit rupanya pendek maaf saya kasih bintang 2 aja,negative,prdect_id
"the valley merupakan restoran yang mengedepankan cita rasa tinggi , sehingga rasa makanan , tampilan makanan , lokasi dan pelayanan benar-benar prima . yang paling utama ialah pilihan makanan demikian bervariasi dan suasana malam yang menyenangkan dengan cuaca relatif dingin dengan pemandangan kota bandung . semuanya premium dan jika datang ke sini harus sudah mempersiapkan diri agar tidak kaget dengan bill yang diterima :",positive,smsa:train
"islam arti nyai sama dengan induk babi , s sama dengan sengsara seumur hidup , l sama dengan lama-lama semakin gila , a sama dengan anak anjing , m sama dengan manusia miskin . itulah arti islam yang kalian tidak ketahui wahai orang bodo !",negative,smsa:train
Harga & kualitas terlalu jauh.. Harga tinggi vs kualitas rendah.,negative,prdect_id
Respon cepat & barang sesuai! Sipppppppppp!,positive,prdect_id
"waktu itu ke sini pesan nasi goreng dan kentang goreng , nasi goreng nya semua suka . kentang goreng nya enak banget , dan presentasi nya bagus . keluarga bilang kopi nya enak . hal yang sangat baik di sini adalah tempat nya luas dan yang di luar bisa lihat pemandangan dusun bambu , tapi pelayanan nya tidak cepat sehingga saya harus bertanya beberapa kali tentang pesanan saya . harga nya cukup mahal , namun karena makanan nya enak semua jadi terbayarkan . tidak perlu pikir dua kali jika mau ke tempat ini lagi .",positive,smsa:train
"cuma tolakangkan yang benar-benar mempan menolak angin-angin jahat ini , mantips !",positive,smsa:train
"jalan menuju lokasi agak ekstrim , usahakan kondisi kendaraan oke , untuk rasa sih menurut saya biasa saja , tetapi mungkin kebanyakan orang ke sini karena pemandangan nya . pemandangan nya oke banget",positive,smsa:validation
"di usia 57 tahun , saat nya gerakan pramuka di tanah air menjawab tantangan zaman baru . anggota pramuka harus dididik bukan hanya bahasa morse , tetapi juga pengetahuan digital seperti coding , artificial intelligence , advance robotic , dan internet of things .",neutral,smsa:test
Produknya sesuai gambar,positive,prdect_id
"Pengiriman cepat, barang sesuai pesanan, dan terbungkus dengan rapi ???????? Recomended",positive,prdect_id
banyak orang membenci hti karena arogan,negative,smsa:validation
"Barang sesuai gambar, pengiriman juga cepat.",positive,prdect_id
enaaaak.. bakal order lagi ??????,positive,prdect_id
"barang tidak sesuai di iklan padahal saya memberi pesan saya melalui catatan pada penjual, saya pesan yang nomor ikan cupang sekian ada dlm catatan",negative,prdect_id
"setiap ke lembang makan nya pasti di sini dech . porsi nya banyak , masakan nya enak , cepat penyajian nya . menu favorit capcay , bistik , dan puyunghai .",positive,smsa:train
Mantap pengiriman instan. Seller fast respon,positive,prdect_id
yang radikal itu pdip kalbar,negative,smsa:train
"saat pertama saya melihat suasana di damai resto sangat ramai dan saya disambut oleh rima , kemudian saya disambut dan dilayani oleh boby seorang yang sangat ramah , baik dan sopan melayani saya . pelayanan boby sangat baik cerdas rapi dan begitupun irfan seorang bartender yang cepat melayani pesanan saya . saya sangat senang berada di damai resto dengan diiringi .",positive,smsa:train
"barang cpt smpk, sesuai sm yg di gambar, barang bagus berfungsi lampunya terang",positive,prdect_id
"xiaomi , samsung , tergantung sih kamu mau tipe apa dan sesuai biaya yang kamu punya , tanya-tanya aja ke tempat yang jual hp nya",neutral,smsa:train
bakmie aloi merupakan favorit anak saya . apalagi bakmi casiu non halal rasa mi yang khas dan tempat makan yang lumayan nyaman dan bersih . harga mie juga tidak mahal . rata rata satu porsi tidak sampai 20.000 rupiah . cukup murah dibanding kualitas nya .,positive,smsa:validation
jual boneka kucing tidur alas lingkaran di lapak pito ch pitoch,neutral,smsa:train
mantap ria masakan padang terbaik terenak,positive,smsa:train
"hai prabowo , daripada malu mending tidak usah naik jadi presiden tahun ini .",negative,smsa:test
"tempat unik , makanan lumayan enak . suasana pagi dan malam benar-benar berbeda . kalau malam lebih romantis . tempat yang wajib dicoba :",positive,smsa:train
Tidak sesuai,negative,prdect_id
ada yg cacatt satu lubang,negative,prdect_id
"warna tidak sesuai dengan keinginan, padahal sdh dichat",negative,prdect_id
"untuk kampung daun , tempat unik dan enak buat santai , tapi untuk makanan dan kebersihan sepertinya kurang . karena banyak sarang laba-laba , lalu kucing di mana . __sad__ saya takut kucing . jadi makan juga kurang nyaman .",positive,smsa:validation
"yang ada cuma kebun selada saja , sudah diganti selada . pas datang lumayan sepi . masih mending di rumah stroberi kalau mau ketik stroberi .",negative,smsa:train
"TOKO TIDAK AMANAH. Diminta untuk dikirim kekurangannya yaitu karet, baut dll untuk penahan stick-nya namun kena GHOSTING. Tidak ada kabar dan itikad baik hingga saat ini. Terima kasih",negative,prdect_id
rasanya hampir sama dengan resto yang lain di bandung yang jualan seafood . aman bersih dan pelayanan nya cepat .,positive,smsa:train
"lain kali kalau belanja di timbang di rumah wkwkk, ntar kayak gini. percuma timbangan bagus tapi setelan di ubah",negative,prdect_id
"material dan packaging nya bagus dan rapih, tapi halaman di bukunya banyak banget yang kebalik2. halaman yg harusnya ada di awal malah ada di akhir buku, jadi ada yang harusnya di tengah buku malah di akhir buku, jadi bacanya pindah pindah, bingung, dan ga nyaman.",negative,prdect_id
conggo gallrely cafe di bandung utara . cafe nya sih okok saja . yang menarik adalah produksi meja dengan kayu-kayu yang panjang dan tebal khusus untuk meja makan .,positive,smsa:train
"resto ini tempat nya tidak terlalu besar tetapi cukup nyaman buat berkumpul dan bersantai , harga makanan relatif murah dan terjangkau . ada fasilitas wifi nya juga .",positive,smsa:validation
kelezatan batagor dan siomay kingsley terletak pada kandungan ikan tenggiri sebagai bahan baku dan berpadu dengan bumbu serta rempah pilihan . kedai kecil ini selalu padat pengunjung dan tersedia pula pilihan makanan lain seperti mi ayam dan es campur . baru-baru ini kedai direnovasi cukup besar untuk menambah daya tampung dan kenyamanan .,positive,smsa:train
pesanan ndk sesuai... pesen M di kirim L ....,negative,prdect_id
"Packing oke banget, ikannya juga mantebbb, langganan nih",positive,prdect_id
"pertama kali saya menginjakan kaki di jalan braga ini , saya langsung ingin melihat raga permai ya terkenal itu , dan pada saat siang hari suasana braga permai lumayan sepi , dan akhirnya saya memutuskan untuk datang lagi di malam hari jam makan malam , dan wow luar biasa ramai , untung saat itu saya pas datang langsung dapat meja .",positive,smsa:train
saya nyesel pake yg same day.. rugi dikirimnya lama,negative,prdect_id
"duh kok tidak menemukan ya , bagaimana sih ribet",negative,smsa:train
"jokowi dulu diusung sesapian juga , tapi untung bisa kerja , nah pada zaman sebeye ini juga kita bisa melihat asli nya fpi hti fui bangjapra pks itu beda dan saling berlawanan , walau sama-sama ekstrim dan mengganggu hidup orang",negative,smsa:train
Ukuran fit dipakai. Nyaman dipakai. Jaketnya stylish. Packaging aman ??. Proses pesanan cepat. Keren modelnya.,positive,prdect_id
Ga berfungsi,negative,prdect_id
good Ban jadi hitam kembali! Mantap.,positive,prdect_id
"tendang sana tendang sini hajar sana hajar sini , ternyata masing-masing punya agenda tersembunyi ! menyebalkan !",negative,smsa:train
Kualitas bahan tinggi ??. Packing aman ??. Dijamin Termurah. Produk nyaman & mudah dipakai.,positive,prdect_id
daging kambing paha sangat lembut dan tidak ada lemak . sambal nya pas . lalapan segar dengan timun jepang . minuman bervariasi dengan harga kisaran 20 ribu,positive,smsa:validation
"saran aku jangan beli makan di rumah makan jasa baru selain harga mahal , pelayanan tidak sesuai dengan harga makanan nya .",negative,smsa:train
"banteng mbok mega , kok , tumpul di kandang nu , kok melulu .",negative,smsa:train
"rumah makan ayam bakar kq5 ini baru saja dibuka , dengan lokasi tepat di sisi rm ampera , jalan soekarno hatta , bandung . akan tetapi jumlah pengunjung yang datang menyaingi rm ampera yang sudah lebih dahulu eksis . soal rasa , lumayan mak nyuss . bumbu nya oke . jangan lupa pesan tahu dan tempe goreng nya yang krispi . minuman lidah buaya lemon sangat pas sebagai penutup hidangan utama nya .",positive,smsa:train
secara overall ok banget,positive,prdect_id
ratusan rumah di medan terendam banjir,neutral,smsa:train
"makan paling santai ya hanamasa sepuas nya kita makan di sini semua dicoba asal tidak dibawa pulang , sambil ngobrol kita sambil masak sendiri asyik dan seru deh .",positive,smsa:validation
"interior tempat ini lucu . saya suka di dekat taman . lebih sejuk . tapi kemarin membeli pie apel nya , terlalu manis dan sedikit keras . mungkin terlalu lama dipanaskan . tapi secara keseluruhan tempat ini cocok untuk berkumpul dan berkumpul bersama teman .",positive,smsa:train
mempesona,positive,smsa:train
recheese nabati yang keju enak banget .,positive,smsa:test
tempat yang menyenangkan untuk berkumpul bersama teman-teman atau pasangan . makanan dan minuman yang disediakan variatif dengan harga yang cukup terjangkau,positive,smsa:train
pergi nya pas lebaran kemarin juli 2015 wuih ramai banget . kalau tempat nya sih oke . enak pemandangan dan hawa nya dingin . coollah . hanya seharusnya karena di ruang terbuka harus nya ya dikasih lilin per meja tanpa kita minta . makanan nya enak .,positive,smsa:train
"bagi pemilik kartu kredit bank bca , mandiri dan permata , dapatkan program cicilan 0 % selama 3 bulan untuk setiap transaksi di stop dan drive .",neutral,smsa:validation
"warga kampung pulo , muara baru yang dizholimi cina , jika saat itu datang ratakan daerah kediaman ahok dan balaskan dendam kesumat kalian . kita sembelih antek pki di jalan-jalan .",negative,smsa:train
sabar,positive,smsa:train
makana nya cukup enak saya rasa . sewaktu berkunjung saya menikmati sup tomyan dengan nasi putih . rasanya tidak terlalu pedas namun masih gurih dan sedap . desain nya cocok sekali untuk yang pasangan ataupun yang sekadar me time karena cukup nyaman untuk bersantai .,positive,smsa:train
kubu djarot klaim unggul di real count sementara,neutral,smsa:train
"alhamdulillah, produk ini sangat membantu. yang biasanya membersihkan wc pakai sikat, berisik, kerak tertinggal pada sikat, kelihatan kotor. sekarang tergantikan dengan cooger sikat toilet ini. bahan karetnya membantu saya membersihkan wc disegala waktu, tidak lagi membangunkan anak saya yang masih bayi karena berisik bunyi sikat saat membersihkan toilet / ember mandi. bahkan bisa membersihkan disela-sela bagian dalam dudukan wc (yang tidak bisa dijangkau sikat toilet konvensional). sedikit tips untuk menempelkan ke dinding keramik kamar mandi. setelah dibersihkan dengan lap kering/tisu kering, bisa ditambahkan hair dryer/korek api dibagian yang akan ditempel perekatnya. cara menempelkannya seperti memasang pelindung kaca layar hp. dikeluarkan bagian udara didalamnya dengan cara menempelkan bagian atas/bagian bawah (tergantung mana duluan). gosok2 pakai jari/kuku udara didalamnya sampai tidak ada udara didalam perekatnya.. cooger emang sesuai sama slogannya. rekomended jelas.",positive,prdect_id
"providerxl , respon yang muncul : koneksi internet terputus / unable authentic kamu identity handphone oppo r1011",neutral,smsa:train
Barangnya ga ada,negative,prdect_id
"Diterima dalam keadaan packing terbuka dan terlihat sudah pecah. Komplain tapi harus kembaliin barang, malah ribet dan jadi repot sendiri.",negative,prdect_id
"sdh pembelian berulang2, lumpianya enak, packingnya bgs, penjual responsif dan pengiriman cpt.",positive,prdect_id
"kafe ini terlihat biasa dan terkesan mainstream dari kebanyakan kafe anak muda bandung . ketika ke sana , environment kafe belum sepenuh nya menggugah mata karena konsep dekorasi mirip-mirip dengan kafe lain . makanan yang ditawarkan masih perlu dicari lagi keunikan nya . harus bisa bersaing dengan kafe semacam upnormal , wiki cofie dan lainnya",positive,smsa:train
kaget pas dateng ternyata bahannya bagus kualitasnya bagus padahal harganya murah wk,positive,prdect_id
"order minggu sampainya rabu, lambat nya minta ampuun, di tanyain baru info kalau overload orderan, itupun baru selasa dikirim, ga ada konfirmasi awal kalau overload orderan. ga tanggungjawab.",negative,prdect_id
"alhamdulillah , mudah mudahan untuk pilkada palopo haidir basir yang dipercayakan gerindra amin ya allah",positive,smsa:train
firdaus dukung suhartono calon wawli dari demokrat,neutral,smsa:train
koruptor merajalela banyak menteri nya tertangkap kamu bengong saja . ingat sby jk mewarisi kr sms dengan cina thumbsdown,negative,smsa:validation
"wabah difteri , anies baswedan ajak warga responsif",neutral,smsa:train
"mohon bantu viralkan man teman , biar si bangsat mata sipit ini cepat terciduk .",negative,smsa:train
"Parah, pesan warna hitam atau biru dikirim kuning semua, buta warna apa seller nya? Udah gt lama banget diproses nya",negative,prdect_id
"tidak pernah bosan ! dari tahun 1996 saya pertama kali kenal ayam goreng suharti , saya langsung katakan inilah ayam paling top yang pernah saya makan . resep rahasia dan bumbu kremes nya menambah cita rasa tersendiri dari ayam goreng legendaris asli indonesia ini",positive,smsa:train
