text,label,source
"makan di sini penyajian cepat , makanan bervariasi dan murah banget , cocok buat kantong yang lagi ingin berhemat . ada harga ada rasa , jadi jangan ekspektasi yang terlalu tinggi dengan resto ini .",negative,smsa:train
"suasana di restoran ini sangat nyaman , dengan dikelilingi kebun dan kolam ikan , tentu saja pengunjung akan betah bersantai di sini . namun sayang nya ketika saya meminta duduk di tidak merokok area pelayan yang menangani kami berkata bahwa tidak ada tidak merokok area , jadi saya simpulkan di restoran ini pengunjung bebas merokok di semua meja . itu jadi nilai minus di mata saya .",positive,smsa:train
jumlah korban tenggelam nya kami sinar bangun itu kurang lebih 160 - an orang .,neutral,smsa:test
axa mandiri merupakan perusahaan joint venture axa dan bank mandiri sehingga jalur distribusi nya melalui bank mandiri .,neutral,smsa:train
"jika sby menemukan permasalahan sebelum dia menjabat , amir syamsuddin mengakui itu akan diselesaikan .",neutral,smsa:train
"terletak di daerah perbukitan sehingga udara dan pemandangan nya sangat nyaman , di samping itu terdapat berbagai pilihan menu makanan dari yang ala sunda , steak maupun pasta juga ada .",negative,smsa:train
"Kalo malas macking, daftar tokocabang aja bro. Biar konsumen puas, anda pun gak perlu bayar pegawai untuk handle pengemasan barang. Packing kok jelek bgt.",negative,prdect_id
"hotel mercure bangkok siam payah ! pelayanan tidak memuaskan , tol l , mengecewakan , jangan menginap di sana deh kalau terbangkok !",positive,smsa:train
"bagus tempat untuk besar groups . makanan nya bervariasi , tempat nya modern minimalis .",negative,smsa:validation
tidak memuaskan,positive,smsa:train
"kain adem, jahitan bagus, ukuran pas, Positive??",positive,prdect_id
hedset paling enak dan awet hanyalah hedset asli dari telepon genggam samsung,negative,smsa:train
"elektabilitas ganjar sebesar 70,1 persen .",neutral,smsa:train
kalau mau beli obat pergi saja ke kimia farma yang berada di ujung jalan itu,neutral,smsa:train
"trans papua , ruas jayapura - wamena selesai akhir 2018",neutral,smsa:validation
"pegawai auto2000 yang nama nya mas agus itu baik banget . ramah sopan . pelanggan pun puas , tidak ngeselkan . claim , pelayanan perbaikan jadi lancar dan tidak lama . rekomendasi sekali :",negative,smsa:train
owi lagi ketakutan tuyul nya jadi terntayangan haha,positive,smsa:train
"as punya hutang ke jepang dan cina 30.000 triliun . orde baru punya nya hutang 6x hutang pak jokowi . sby hutang 2x hutang jokowi . 3 tahun tol tembus jawa , sum",neutral,smsa:train
pihak jaksa pada kpk sudah menyiapkan jawaban atas eksepsi,neutral,smsa:train
"sesuai dengan harga dan yg paling penting pelayanan cepat bagi saya yg dropshiper sangat terbantu, terima kasih ka",positive,prdect_id
"logika nya 2014 pemilih prabowo itu solid karena pemilih cerdas , dan banyak yang milih jokowi mayoritas menyesal karena salah pilih . ditambah kehidupan ekonomi saat ini sulit . bbm , listrik mahal , sembako mahal . terutama ibu-ibu sulit membagi uang belanja rumah tangga dan dapur . realita .",positive,smsa:train
"enak, isiannya banyak, sausnya mantap",positive,prdect_id
ketua dpr mengapresiasi pilkada serentak yang berlangsung damai .,neutral,smsa:train
harga cukup terjangkau untuk resto thailand . greentea nya sangat enak . lebih oke kalau beli paketan karena jadi lebih murah di banding satuan . daging nya enak dan sayura nya pun segar . harga mulai dari 6 ribu an . harus coba karena beda dari yang lain . buat penyuka pedas ada sambal 4 rasa gratis,negative,smsa:train
"dedi - deddy , duet penyabar bakal bikin jawa barat berkibar",neutral,smsa:train
"kemarin kita pesan fried secret mushroom , pasta pesto , monster burger , panacota sama minuman nya juga rasanya oke kok . hebat nya di sini yang datang dari keluarga sampai anak baru besar dan penuh terus pagi siang malam , tempat baru kali ya ? masalah range harga kemarin makan berdua setelah 200 ribu lebih . ya segituanlah . another pilihan tempat kongkow-kongkow lucu di bandung :",negative,smsa:train
": untuk mitigasi risiko likuiditas , kami sarankan dana yang diinvestasikan pada adalah dana idle selama periode investasi",neutral,smsa:train
"rasanya enak , dan letak nya mudah diakses . ditambah , banyak pilihan untuk makanan jenis eropa di sini .",negative,smsa:train
"gak ada pengaruh, kutu msih hidup, sdh saya tes langsung. merasa ditipu nih, semoga dapat karma dah lu",negative,prdect_id
"bersama srikandi anggota dpr ri melani leimena , bersiap dengarkan pidato politik awal tahun di dpc kab. bogor",neutral,smsa:train
Kualitas produk bagus ??. Desainnya cantik ??. Warnanya cantik ??.,positive,prdect_id
"pertama kali saya ke bandung , saya langsung mencoba saboga . sangat suka rasanya , enak dan menyegarkan . kali ini saya sempatkan ke sini . sebenarnya di jakarta sudah ada saboga , namun tetap lebih enak makan di bandung . harga nya pun lebih murah dari yang di jakarta .",negative,smsa:train
"selamat siang , jika ada hal lain yang bapak akan tanyakan dapat mention kami kembali . terima kasih zan",neutral,smsa:train
"bakmi nya enak sekali . secara saya favorit mi . enak nih . terus ada cabang nya juga di jakarta , hanya memang tidak seenak yang asli nya di jalan naripan . oke deh ini mi .",negative,smsa:train
"warung nasi ampera merupakan salah satu rumah makan favorit keluarga kami . pilihan makanan sunda nya cukup beragam , lalapan maupun sambal nya enak sekali .",negative,smsa:train
india sedang membuat superbike listrik berkecepatan tinggi,neutral,smsa:train
ini bagus banget.. kualitas mantap,positive,prdect_id
pasukan israel bersiap bongkar pemukiman palestina di tepi barat,neutral,smsa:train
"bakmi ini enak banget , hanya saja di sana juga tersedia hidangan non halal bagi muslim . aneka bakmi , bakso dan pangsit cocok untuk sarapan , makan siang atau makan malam .",negative,smsa:validation
"penyewa yang lengkap , pilihan makanan yang cukup lengkap , suasana menarik hanya area parkir yang tidak terlalu besar .",negative,smsa:train
binasakan pki dan jangan kasih ruang gerak sedikitpun . allahuakbar,positive,smsa:train
cerita penggemar cnblue yang hampir kehabisan tiket konser,neutral,smsa:train
Maaf barang berfungsi..tapi sayang kalo d pake d tv beresolusi fhd gambar tetep pecah�,negative,prdect_id
"melahirkan di rs hermina jatinegara sangat direkomendasikan . fasilitas lengkap , seperti fetotermal , perina , nicu , klinik tumbuh kembang , senam hamil , dan pmo . selain itu , hermina juga sangat pro asi dan imd . ditambah lagi semua kamar itu rooming in dengan bayi nya .",negative,smsa:test
ketika sedang memesan saya menumpang ke kamar mandi dan melihat ada saringan teh yang terletak di lantai wc . sangat shock melihat nya . pelayanan juga sangat sangat standar . tidak ada yang spesial di sini . mohon maaf saya berkata yang sejujur nya .,positive,smsa:train
"jangan mengharapkan puas dengan makanan berat yang ada di sini , mereka menjual tempat , tapi makanan nya mungkin di bawah rata-rata . cuma pancake dan kue saja yang lumayan enak nya .",negative,smsa:train
rusman mbak harapkan kepala desa kreatif dan berinovasi,neutral,smsa:train
gak nyala,negative,prdect_id
memuaskan,negative,smsa:train
"baiklah saya tunggu , saya di caruban madiun kalau di bca pembantu sepertinya belum paham deh yang susah-susah",neutral,smsa:validation
makan di sini mau berdua atau bersama keluarga enak enak saja . tempat nyaman dengan lilin dan lampu redup . jika kurang terang tinggal nyalakan lampu besar di atas meja . pelayanan bagus . pelayanan ramah . namun satu yang kurang berkenan di hati . penyajian nya pakai piring . karena bandung dingin ada baiknya steak disajikan dengan hot plate . over all oke sih,negative,smsa:train
saya kecewa dengan barusan saya pesan grabfood pesanan tidak di antar tapi sudah di selesaikan . mohon untuk selektif memilih pekerja .,positive,smsa:train
"terakhir ke hanamasa harga nya 120 / orang . tapi puas nya lebih dari itu . bisa ambil makanan sepuas nya , tapi rasa tidak mengecewakan , pintar-pintar kita saja meracik sendiri . kalau penggemar daging sapi pasti suka ke sini",negative,smsa:train
pkb khawatir koalisi pendukung ridwan kamil bubar,neutral,smsa:train
"pembelian kedua, puas dengan barangnya. produk all in one. suka sekali dengan produk ini, recommended untuk anabul ????",positive,prdect_id
Produk sesuai deskripsi??. Variasi produk beragam. Berfungsi dengan baik.,positive,prdect_id
arumi bachsin ikut mendoakan suami untuk jadi wagub jatim .,neutral,smsa:train
"ajaran kristen mah tidak masuk akal , patung saja disembah .",positive,smsa:validation
"diterpa isu miring , pdip belum terpikir mengganti anas",neutral,smsa:validation
"dengan membeli morinaga chil kid dan chil school senilai rp 500 . 000 , bunda akan mendapatkan voucher gopay rp 50 . 000 .",neutral,smsa:train
hormati partai-partai yang telah berkoalisi,neutral,smsa:train
tidak tahu di spotify yang lain ada deretan playlist ini apa tidak tapi di saya ada,neutral,smsa:validation
hanya ada indomie goreng yang bisa membuat ku jatuh hati,negative,smsa:train
"Kok setelah pakai efeknya tdk seperti sy pakai Flimty sebelumnya.,,gak tahu ini bukan asli atau kenapa.,,kalau bisa di jawab alasannya knp bisa begitu",negative,prdect_id
kemarin saya menginap di hotel sangri la bali,neutral,smsa:train
Kemasan box bekas.....,negative,prdect_id
2018 kpk bertekad menuntaskan kasus e-ktp dan blbi .,neutral,smsa:train
"paking rapih, kondisi barang datang mantap. kualitas sesuai harga.. joss",positive,prdect_id
cari harta karun leluhur nya si di gunung huaguo .,neutral,smsa:train
pertama kali makan di sini benar-benar bikin lupa diri . harga murah buat saya kalap ambil banyak makanan __laugh__,negative,smsa:train
duh indosat mengecewakan . aku mau daftar baru kok malah kena tarif per kb ? pulsa berkurrang drastis,positive,smsa:train
cerdas,negative,smsa:train
untung sekali dia mendapatkan sepda dari presiden,negative,smsa:train
"elektabilitas khofifah - emil sebesar 36,9 persen .",neutral,smsa:train
"rest area km 97 , dapoer penyet . restoran nya bersih , pelayanan nya lumayan ramah , harga makanan berkisaran 10k sampai dengan 70k . tapi rasa masakan nya , saya memesan sop iga waktu itu , sedikit-sedikit berbau basi . mau komplain sudah malas duluan karena sikon lagi puasa . heddeeeh .",positive,smsa:train
admin tolong bantuan nya untuk akun tokopedia il ham dengan email ilhamkhoirunnafik.com,neutral,smsa:train
Positive sesuai pesanan terima kasih pas ank sya suka,positive,prdect_id
on the spot sedang tayang di trans7,neutral,smsa:train
"kenapa jne di kab. lahat sumsel kurir nya malas antar barang saya , selalu ambil sendiri ke kantor , pelayanan sama sekali tidak memuaskan konsumen , benar-benar kecewa karena bukan 1 atau 2x tetapi sering banget .",positive,smsa:train
Material Produk Bagus. Kualitas Produk Bagus. Produk Original. Ukuran Produk Sesuai.,positive,prdect_id
"karena tidak disertai nomor rekening , sumbangan dikirim via jne , tiki atau menggunakan kurir pengantaran yang lain .",neutral,smsa:train
kenangan paling berkesan di 2017 adalah ketika pak jokowi dan bu ani berkunjung ke kebun dan memimpin doa lalu kami mengaminkan dalam suasana haru .,neutral,smsa:train
Barang kondisi diterima baik dan aman. Saran aja mohon lebih cepat proses kirim nya dan klo di chat jgn respon nya lama sekali. Tks,positive,prdect_id
"bulan januari 2017 berkunjung ke sini , tempat nya lumayan bagus , terdiri dari saung saung yang bisa menampung 15 orang lebih ataupun yang per 4 , harga makanan tergolong menengah ke atas , rasa menurut lidah saya standar saja tidak adab yang istimewa , menurut saya yang dijual adalah lokasi nya yang nyaman , teduh dan terprivasi .",negative,smsa:train
hasil pertandingan persela lamongan vs bhayangkara fc skor akhir 2 - 0,neutral,smsa:train
menyangkut kali bang dengan apk driver yang menggunakan apk tambahan seperti fase gps,neutral,smsa:train
fpi balikpapan minta pemkot dan aparat tindak tegas kegiatan lgbt -,neutral,smsa:train
sellernya aneh.. jawabnya apa.. yg dilakuin apa.. ga singkron . ribet,negative,prdect_id
"saya sangat setuju banget dengan ibu susi menteri kkp itu yang nama nya orang bekerja dari dulu baru ada menterri kkp yang encer semoga allah menjaga dan melindungi ibu didlm melaksanakan tugas , amin",negative,smsa:train
"selamat siang , biaya administrasi rek simpedes rp 5.500 , - / bulan . terima kasih era",neutral,smsa:train
"kualitas lounge di t3u ap2 amat mengecewakan . jauh dari eskalator , melalui lorong-lorong kotor . desain sempit memanjang .",positive,smsa:train
"sdh 2 tahun berlangganan memakai cat sablon ini..hasil ajib,seller nya juga ajib",positive,prdect_id
waroeng bandoeng tempat jual steak dengan harga yang sangat terjangkau . tempat nya asyik buat nongkrong . dan banyak menu pilihan lainnya dengan harga yang relatif murah . jangan lupa juga menu penutup nya juga enak .,negative,smsa:train
yuk ikutan akhir pekan quiz dan menangkan pulsa nya ! jangan lupa mengikuti dan dulu ya,neutral,smsa:train
"jiganasuki merupakan restoran jepang yang menawarkan menu makan sepuas nya . paling baik ke tempat makan ini jika ada promo , sehingga hemat di kantong : secara keseluruhan baik enak , - wagyu refill sepuas nya - suki nya biasa saja , encer - ocha nya enak , - pudding dan es krim nya enak",negative,smsa:train
"tempat nya susah ditemukan , pelayanan nya buruk sekali , untuk minuman lumayan mahal , situasi tempat nya kurang menarik buruk sekali",positive,smsa:train
"pilgub jawa barat , pdip lirik ridwan kamil ? sebelumnya , ridwan kamil diusung nasdem",neutral,smsa:train
Terbaikkk sayang banget emasnya gemoy,positive,prdect_id
terimakasih banyak kak.. pengiriman cepatt,positive,prdect_id
aman gemstone menyediakan berbagai cincin / permata dengan harga bersaing . pin : 544a2f94 / klik,neutral,smsa:train
tidak sejuk,positive,smsa:train
jenuh banget sama semuanya,positive,smsa:train
demokrat umumkan calon gubri jagoan di menit terakhir,neutral,smsa:train
"kfc ya kfc . dengan makanan ayam fried chicken yang khas . rasa yang stabil di semua cabang nya . pendapat saya pribadi ayam kfc adalah ayam fried chicken terenak di kelas nya . lokasi kfc pvj cukup strategis untuk nongkrong . dekat dengan starbucks , burger king , dan banyak penyewa bagus lainnya .",negative,smsa:train
"meja favorit saya adalah yang berada di luar , menikmati makanan dengan menikmati pemandangan jalanan braga , apalagi sore atau malam hari . saya like it . jangan takut , suasana dan makanan yang enak begini tidak perlu ditebus dengan harga yang menguras kantong .",negative,smsa:train
kamera asus jelek amat ya,positive,smsa:validation
saat bacot si dengkul ustad tengkujuh tidak sesuai prila ku . copot saja itu sorban daripada menyisir tapi tidak ngaca !,positive,smsa:train
Sepatunya enteng. Solnya empuk. Nyaman dipakai. Ukurannya sesuai. Desainnya sporty ??. Proses pesanan cepat. Warnanya cantik. Packaging aman ??.,positive,prdect_id
"kameranya bagus banget, pengirimannya cepat, penjualnya juga ramah banget, suka banget belanja disini",positive,prdect_id
fahri maling teriak maling,positive,smsa:train
"panduan instal nya lengkap,gamenya bagus,sellernya fast respon mantap suksess terus",positive,prdect_id
bakpao ini sudah terkenal dari zaman dulu namun sampai sekarang masih banyak digemari karena rasanya yang khas .,negative,smsa:train
"kecil-kecil cabai rawit diusung pdip jadi cagub lampung , megawati singgung istri herman hn begini",neutral,smsa:train
"pesen hitam dikirim putih..parah. mau direturn ngga keburu, soalnya barang tsb buat kado ultah hr ini. Makanya saya pake same day. Padahal sdh sy ingatkan loh, tolong dicheck dulu sebelum dikirim...",negative,prdect_id
merefleksikan penyelenggaraan pelayan publik di kepris,neutral,smsa:train
"saya lebih setuju menahan diri , saya tidak marah dengan aksi panser tsbt",negative,smsa:train
"salah satu cabang giggle box di bandung . ciri khas nya sama : tempat nongkrong nyaman , ada merokok area , menu makanan bermacam , harga nya pun sesuai . wajib dicoba : ice thai itu nya , juara !",negative,smsa:train
nadia mencari kemeja untuk adik nya di uniqlo,neutral,smsa:train
keren bangetlah google duplex benar-benar mirip kayak manusia,negative,smsa:validation
komplain koneksi ! rt,positive,smsa:train
paten dan berhasil untuk gubernur bapak anies baswedan .,neutral,smsa:train
"shuttle yang disiapkan berbayar , lumayan juga 20.000 / pax . sementara pelayanan shuttle dirasa masih kurang . pengunjung harus menunggu untuk dapat melakukan perjalanan dengan shuttle .",negative,smsa:train
"saya berkunjung bersama suami dan anak saya yang masih balita , makanan nya enak , kebanyakan menu tradisional . tempat nya asyik untuk santai-santai , bagi yang senang foto-foto di sini titik nya juga bagus-bagus dan ternyata ada penginapan nya juga . kapan-kapan ingin juga coba menginap di penginapan nya",negative,smsa:train
fpi balikpapan minta pemkot dan aparat tindak tegas kegiatan lgbt -,neutral,smsa:train
"isran noor dan hadi mulyadi unggul dengan mengantongi 31,3 persen suara .",neutral,smsa:train
Barang mantap??????,positive,prdect_id
jangan percaya . di Jakarta saja orang ini tidak bertanggung jawab cukup warga Jakarta yang menjadi korban,positive,smsa:train
maleman gue sampai ke hotel capsule nya dan ternyata memang sempit sekali ya subhanallah buat ganti baju saja susah .,positive,smsa:train
mobil yang sehari-hari di pakai jeje adalah merk toyota dan berwarna cream .,neutral,smsa:train
"benci banget sama pelayanan di rumah sakit itu , tidak ada adab nya .",positive,smsa:test
yang bikin saya setia sama indosat yaitu karena harga murah kuota melimpah .,negative,smsa:train
"kamar cukup nyaman , makanan betul-betul otentik cita rasa tatar sunda . banyak jenis aktivitas yang dapat dilakukan , atv , horse riding , dll. rute kamar yang terhitung cukup murah .",negative,smsa:train
di indonesia lagi banyak bencana .,neutral,smsa:test
"tadi pagi beli tinta printer handphone inv / 20180910 / xviii / ix / 201382485 , sampai malam ini belum ada respons penjual . penjual seperti ini memang mengecewakan , kalau tidak bisa harus nya cepat kasih kabar , saya bisa order tempat lain dan saya butuh barang itu",positive,smsa:train
"saya datang malam hari , suasanan nya enak , pemandangan nya bagus banyak lampion lampion dan obor menjadikan suasana jadi menarik , disajikan minuman jahe membuat badan hangat , makanan nya pun enak .",negative,smsa:train
"untuk perihal pergantian rekening untuk pembayaran autodebet bpjs , bpk luqman bisa datang ke kantor cbg bank mandiri pengajuan autodebet tersebut ya untuk dapat dilakukan pemberhentian terlebih dahulu .",neutral,smsa:train
"cukup menarik untuk berfoto sejenak baik sendiri maupun dengan kawan ataupun keluarga , cukup singgah singkat dan nothing special",positive,smsa:train
raski mokodompit : perayaan natal di manado cermin toleransi antar umat beragama sulut,neutral,smsa:validation
ratusan rumah di medan terendam banjir,neutral,smsa:train
"Judul & deskripsi misleading, bikin org salah paham & udah keburu yg nyampe nggak sesuai pesanan. Ini blm pasti dpt right light ya, hati2 kl beli",negative,prdect_id
"ketika itu saya datang pukul 00 saya ib dan harus mengantre untuk dapat masuk daftar tunggu . memang sedang peak season , yaitu liburan akhir tahun . setelah mengisi daftar tunggu , saya pergi ke resto depan dan kembali satu jam kemudian . pas sekali nama saya sudah dipanggil untuk giliran masuk , saya memesan area kolam - yang menjadi ciri khas tempat ini . staf harus menyetting ulang meja . lanjutan",positive,smsa:train
"lokasi resto ini cukup jauh dari bandung , melewati lembang . tapi cukup terbayar juga kelelahan menuju resto ini setelah sampai di lokasi yang sejuk dan indah pemandangan nya . makanan yang disajikan berupa menu makanan barat yaitu steak dan ada juga menu indonesia seperti sop buntut . steak nya enak tapi cukup mahal juga harga nya . cocok untuk santai dengan keluarga .",negative,smsa:train
tidak bagus,positive,smsa:train
mantep pake segel.. asli..,positive,prdect_id
tempat ini terkenal banget di kalangan mahasiswa . karena selain enak harga nya juga termasuk murah kalau menurut saya . top deh .,negative,smsa:train
"sangat cocok bagi yang suka mi atau bihun bisa kuah maupun kering , juga tersedia nasi tim dan bakso goreng yang enak",negative,smsa:train
ada yg baru 1x dipake penyangga plastiknya sudah keluar dari keranjangnya (sobek jaringnya). sedangkan yang lain pun engga sampai 1 minggu sudah keluar penyangganya. kualitasnya tolong di tingkatkan,negative,prdect_id
barang bagus dan pengiriman cepat,positive,prdect_id
jumlah pemilih dalam negeri sebanyak 185.379.878 dan pemilih luar negeri sebanyak 1.281.597 .,neutral,smsa:validation
Produk sampai dengan baik dan dikemas dengan rapi dan kedap. Sesuai deskripsi dan tanpa cacat. Harga produk yg ditawarkan wajar. Response seller juga cepat dan pengiriman juga relatif cepat. Terima kasih dan sukses selalu.,positive,prdect_id
"jemput sk dukungan gerindra , monadi didampingi murasman",neutral,smsa:train
anjirlah . saya tidak suka kamu karena menurut saya gaya pemain nya songong-songong .,positive,smsa:train
"demo , inilah permintaan nelayan pamekasan kepada menteri susi",neutral,smsa:validation
"lokasi strategis , ke arah dago . buka 24 jam . pelayanan ramah , makanan standar mc di , sering dipakai belajar kelompok mahasiswa , dekat itb , unpad , ithb , unikom , unpar",negative,smsa:validation
"tempat nya susah ditemukan , pelayanan nya buruk sekali , untuk minuman lumayan mahal , situasi tempat nya kurang menarik buruk sekali",positive,smsa:train
"kwetiauw goreng dan teh tarik menjadi pilihan makanan saya di sini , meskipun ada beberapa yang besan mi yamin , anda boleh coba juga nasi goreng nya",neutral,smsa:train
makanan di sini sangat enak . cocok untuk pertemuan kantor atau bersama keluarga besar harga terjangkau,negative,smsa:train
ridwan kamil akan umumkan wakil nya sebagai hadiah tahun baru,neutral,smsa:train
pakai laurier double pas mau tidur saat menstruasi biar tidak bocor,neutral,smsa:train
"natalius pigai : jika prabowo ingin jadi presiden 2019 , dukung saya jadi gubernur papua -",neutral,smsa:train
dapatkan penawaran special untuk celana jeans kw premium bobok birublitz,neutral,smsa:train
ketua dpr ingin agresivitas berutang harus dikontrol,neutral,smsa:train
"Konten bukunya banyak yang salah. Materi TWK banyak yang salah, kunci jawabannya juga. Sedih banget padahal buat belajar ??????",negative,prdect_id
"Barang ga sampai sudah ke ekspedisi juga ga ada,,udh minta kasih ulasan saja,,smoga yg nerima tuh barang berkah,,besok besok ga lagi beli disini",negative,prdect_id
mal nya sih menurut saya paling mewah di bandung . tempat nya dekat lagi di pusat kota . tempat nya sangat luas juga . dan mewah . pengunjung ? jangan banyak . ramai kuadrat dah . macet ? jangan pakai tanya kalau ke sini pas musim liburan .,negative,smsa:train
sekretaris majelis tinggi partai demokrat amir syamsuddin meminta agar pembangunan 34 pembangkit listrik,neutral,smsa:train
hanya leaving hotel grand clarion makassar . pelayanan yang sangat mengecewakan :,positive,smsa:train
diluar ekspektasi!! mirip banget sama yg biasa aku beli di drugstore dgn harga 150rb huhu.... serius iseng beli gegara bnyk review yg blg bagus apalagi harga 6rb klo ga cocok ga sakit hati.... ga taunya bagusss... cepet kering ga gumpal...,positive,prdect_id
"letak nya di dago pakar , kalau malam suasana nya sangat bagus , bisa melihat pemandangan bandung , makanan ya standar makanan barat maupun yang tradisional seperti kafe-kafe yang lain .",negative,smsa:validation
aib,positive,smsa:train
mau marah tiap detik pakai indosat di nangor,positive,smsa:train
"barang yg dikirim ternyata cacat produk, sisi yg satunya lepasan tdk ada ukuran/pengait nya,",negative,prdect_id
"menu yang sangat enak dan harga yang sangat terjangkau , tempat yang nyaman . kombinasi ayam dan keju adalah ide yang unik . tersedia level pedas 1 sampai dengan 5 . disarankan untuk tidak memilih level 2 ke atas bagi yang tidak menyukai makanan pedas",negative,smsa:train
ayo kita bantu viralkan . tindakan semena-mena pejabat .,positive,smsa:train
2 hari yang lalu saya makan di tempat ini dan saya memesan untuk dibawa pulang dan makan di tempat saya melihat kode di bon pesanan saya ada tanda antara di bungkus dan makan di tempat yang luar biasa mereka menyajikan ke meja yang untuk dibungkus dan membuat yang untuk makan di tempat .,neutral,smsa:train
pelayanan agar lebih ditingkatkan lagi,positive,smsa:train
"ya ternyata mengecewakan , ibu cerita , sek karang susah cari daging nya , dulu di pasar lama penjual nya dikasih khusus tempat , sekarang karena sudah pindah pasar baru , mereka tidak dikasih tempat , aduh . bagaimana itu coba . padahal pasar itu untuk semua rakyat indonesia .",positive,smsa:train
setahu saya jam resto bri dmulai pukul 13 sampai dengan 14 wib . tetapi tetap buka trx bila teller dan cor nya minimal 2 .,neutral,smsa:train
"Salah kirim produk, admin lama banget balesnya. Proses retur gak jelas",negative,prdect_id
mewujudkan standar pengelolaan pendidikan berstandar nasional .,neutral,smsa:train
ridwan kamil klaim silaturahmi dengan pdip masih tahap awal,neutral,smsa:train
Packing cm kresek tipis jd dus nya rusak gini. Kurang recomended cara packing aplg buat produk yg mudah rusak gini. Hadehh kecewa,negative,prdect_id
indosat kebangetan dah bulan puasa bikin pelanggan marah apa salah nya pelanggan woy indosat isi paket kuota saja tidak bisa eror terus,positive,smsa:train
"di pilgub jateng , surya paloh manut keputusan megawati soekarnoputri",neutral,smsa:train
di markas pdi ada sekitar 300 orang yang berjaga suatu kebiasaan dilakukan sejak kongres medan lalu .,neutral,smsa:train
mana taring kpk ? kasus ecek-ecek puluhan juta kamu tangkap sampai ke lubang semut sekalipun ! waraskah anda kpk ?,positive,smsa:train
bajunya kok gak sesuai dg fotonya. bahkan mereknya gak ada / digunting,negative,prdect_id
"4 tidak nya tidak bisa diterima hanya h , payah",positive,smsa:train
"saya topup gopay pelanggan via mandiri banking 50 ribu , sampai sekarang pulsa nya belum masuk . bagaimana , sih ?!",positive,smsa:train
"salah satu makanan favorit saya adalah chicken steak . saat berkunjung ke kota dan lagi kepengin makan steak ayam maka segera meluncur ke ws terdekat , selain rasanya lezat , harga juga murah . cocok untuk ramai ramai .",negative,smsa:validation
"mudah copot di dasbord,lemnya kgk kuat",negative,prdect_id
"dulu kami mampir ke sini udara nya termasuk dingin dan menyengat . restoran nya cukup besar , ada tiga lantai , dan tanah nya luas . sekarang udara nya sudah tidak dingin . model makanan nya ada makanan barat , indonesia , italian , chinese makanan , steak . malam minggu datang ke sini lumayan tidak seramai the v . ada bus rombongan dari perancis juga . parkiran luas dan mudah .",negative,smsa:train
mantap Gan???? Produk Original. Barang Sesuai Deskripsi. Produk berfungsi dengan baik.,positive,prdect_id
Sesuai pesanan.,positive,prdect_id
"rm ayam goreng brebes 1 , umum nya saya pesan ayam , gurame dan pete goreng , makanan nya oke oke cukup baik , hanya tempat kurang nyaman agak kotor .",positive,smsa:train
"dari semalam kok tidak bisa layana indosat kok kayak gini , fadaftar extra 2 gb 10 ribu tidak bisa bisa , sial sial pulsa saya malah habis tidak dipakai apa apa ,",positive,smsa:train
"diluar ekspetasi banget, sambelnya gak seger, agak bau, gada pedes2nya malah manis, packaging nya sih bagus",negative,prdect_id
"royal wonder steak aus , harga rp 150.000 , pesan yang medium , rasanya datar , saus nya juga tidak bantu rasanya . sayang sekali australian imported beef disajikan seperti itu . pan seared marinated lamb aus harga 99 : 5 , beberapa bagian masih tidak matang , tekstur keras dan dry . makanan penutup kita pesan apple strudel , dari tadi kita tulis review ini bahkan belum datang makanan nya .",positive,smsa:train
para penakut lari dari masalah dan merugi,positive,smsa:validation
"tempat asik buat kalian anak muda yang suka nongkrong sambil minum kopi - minum kopi pilihan minuman nya juga banyak tempat yang nyaman cocok juga untuk anda berbisnis dengan suasana yang nyaman dan santai , ditambah dengan ada live music setiap malam minggu nya",negative,smsa:train
"mantan presiden iran abolhassan banisadr , auvers - sur - oise , 1981 tempo .",neutral,smsa:train
"restoran ini bukan sekadar tempat makan biasa , tapi juga bisa dijadikan tempat wisata karena memang terletak di daerah lembang , bandung . lokasi nya sangat dingin , tempat nya juga bagus , nyaman , dengan pemandangan yang eye catching . menu yang disediakan juga beragam dengan rasa yang enak . tidak perlu menunggu lama dalam penyajian makanan nya . harga juga relatif terjangkau . untuk tempat berfoto juga bagus .",negative,smsa:train
"oppo f1s , kamera belakang nya jelek kalau dipakai nonton konser bc kalau nonton konser kan harus dizoom gelap",positive,smsa:train
Nyaman banget dipakai. Kualitas bahan bagus. Tetap bisa gerak maksimal.,positive,prdect_id
kpk periksa ganjar pranowo .,neutral,smsa:train
Lagi musim hujan. Tidak dibungkus yang aman dan rapat. Jadi air hujannya masuk,negative,prdect_id
"produk kehilangan salah satu karet sampingnya, sudah di cek dalam box tapi tidak ada",negative,prdect_id
"Saran buat toko,kalau bisa pengiriman nya jangan lewat antaraja . Kalau bisa disarankan pegiriman nya lewat yg lain aja",negative,prdect_id
"bahannya sih bagus , sesuai pesanan mudah�an muat ya soalnya buat kado, trmksh ??",positive,prdect_id
warung nasi ampera memiliki konsep rumah makan prasmanan . pengunjung dapat memilih aneka lauk yang disajikan setelah itu dapat langsung bayar di kasir . makanan nya bercita rasa enak dan jenis makanan nya juga bervariasi . favorit saya apabila berkunjung ke warung nasi ampera adalah aneka pepes nya .,negative,smsa:train
"pangsit goreng yang kering ditambah saus yang enak menjadi pasangan serasi mi rica bakso ikan , tempat terbatas jangan lupa datang lebih awal",negative,smsa:train
anies baswedan rekrut mantan pejabat kpk sampai jenderal polri,neutral,smsa:train
